Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Amount_numeric,Year,Month,Quarter,Unit_key,Unit_category,Unit_multiplier,Amount_standardised,Amount_fraction,is_duplicate
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-05-01,118.7,118.7,2011.0,5.0,2.0,points,index_points,1.0,118.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-06-01,119.9,119.9,2011.0,6.0,2.0,points,index_points,1.0,119.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-07-01,120.3,120.3,2011.0,7.0,3.0,points,index_points,1.0,120.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-08-01,122.3,122.3,2011.0,8.0,3.0,points,index_points,1.0,122.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-09-01,124,124.0,2011.0,9.0,3.0,points,index_points,1.0,124.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-10-01,124.6,124.6,2011.0,10.0,4.0,points,index_points,1.0,124.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-11-01,124.7,124.7,2011.0,11.0,4.0,points,index_points,1.0,124.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2011-12-01,126,126.0,2011.0,12.0,4.0,points,index_points,1.0,126.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-01-01,130.2,130.2,2012.0,1.0,1.0,points,index_points,1.0,130.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-02-01,130.5,130.5,2012.0,2.0,1.0,points,index_points,1.0,130.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-03-01,132.6,132.6,2012.0,3.0,1.0,points,index_points,1.0,132.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-04-01,132.8,132.8,2012.0,4.0,2.0,points,index_points,1.0,132.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-05-01,133.8,133.8,2012.0,5.0,2.0,points,index_points,1.0,133.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-06-01,135.3,135.3,2012.0,6.0,2.0,points,index_points,1.0,135.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-07-01,135.7,135.7,2012.0,7.0,3.0,points,index_points,1.0,135.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-08-01,136.6,136.6,2012.0,8.0,3.0,points,index_points,1.0,136.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-09-01,138,138.0,2012.0,9.0,3.0,points,index_points,1.0,138.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-10-01,139.2,139.2,2012.0,10.0,4.0,points,index_points,1.0,139.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-11-01,140,140.0,2012.0,11.0,4.0,points,index_points,1.0,140.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2012-12-01,141.1,141.1,2012.0,12.0,4.0,points,index_points,1.0,141.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-01-01,141.9,141.9,2013.0,1.0,1.0,points,index_points,1.0,141.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-02-01,143,143.0,2013.0,2.0,1.0,points,index_points,1.0,143.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-03-01,144,144.0,2013.0,3.0,1.0,points,index_points,1.0,144.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-04-01,144.8,144.8,2013.0,4.0,2.0,points,index_points,1.0,144.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-05-01,145.8,145.8,2013.0,5.0,2.0,points,index_points,1.0,145.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-06-01,146.6,146.6,2013.0,6.0,2.0,points,index_points,1.0,146.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-07-01,147.4,147.4,2013.0,7.0,3.0,points,index_points,1.0,147.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-08-01,147.8,147.8,2013.0,8.0,3.0,points,index_points,1.0,147.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-09-01,148.9,148.9,2013.0,9.0,3.0,points,index_points,1.0,148.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-10-01,150,150.0,2013.0,10.0,4.0,points,index_points,1.0,150.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-11-01,151.1,151.1,2013.0,11.0,4.0,points,index_points,1.0,151.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2013-12-01,152.3,152.3,2013.0,12.0,4.0,points,index_points,1.0,152.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-01-01,153.3,153.3,2014.0,1.0,1.0,points,index_points,1.0,153.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-02-01,154,154.0,2014.0,2.0,1.0,points,index_points,1.0,154.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-03-01,155.2,155.2,2014.0,3.0,1.0,points,index_points,1.0,155.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-04-01,156.2,156.2,2014.0,4.0,2.0,points,index_points,1.0,156.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-05-01,157.4,157.4,2014.0,5.0,2.0,points,index_points,1.0,157.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-06-01,158.6,158.6,2014.0,6.0,2.0,points,index_points,1.0,158.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-07-01,159.7,159.7,2014.0,7.0,3.0,points,index_points,1.0,159.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-08-01,160.4,160.4,2014.0,8.0,3.0,points,index_points,1.0,160.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-09-01,161.3,161.3,2014.0,9.0,3.0,points,index_points,1.0,161.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-10-01,162.1,162.1,2014.0,10.0,4.0,points,index_points,1.0,162.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-11-01,163.1,163.1,2014.0,11.0,4.0,points,index_points,1.0,163.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-12-01,164.4,164.4,2014.0,12.0,4.0,points,index_points,1.0,164.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-01-01,165.8,165.8,2015.0,1.0,1.0,points,index_points,1.0,165.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-02-01,166.9,166.9,2015.0,2.0,1.0,points,index_points,1.0,166.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-03-01,168.4,168.4,2015.0,3.0,1.0,points,index_points,1.0,168.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-04-01,169.7,169.7,2015.0,4.0,2.0,points,index_points,1.0,169.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-05-01,171.6,171.6,2015.0,5.0,2.0,points,index_points,1.0,171.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-06-01,173.2,173.2,2015.0,6.0,2.0,points,index_points,1.0,173.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-07-01,174.4,174.4,2015.0,7.0,3.0,points,index_points,1.0,174.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-08-01,175.4,175.4,2015.0,8.0,3.0,points,index_points,1.0,175.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-09-01,176.5,176.5,2015.0,9.0,3.0,points,index_points,1.0,176.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-10-01,177.2,177.2,2015.0,10.0,4.0,points,index_points,1.0,177.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-11-01,178.4,178.4,2015.0,11.0,4.0,points,index_points,1.0,178.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-12-01,180.1,180.1,2015.0,12.0,4.0,points,index_points,1.0,180.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-01-01,181.7,181.7,2016.0,1.0,1.0,points,index_points,1.0,181.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-02-01,185.9,185.9,2016.0,2.0,1.0,points,index_points,1.0,185.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-03-01,189.9,189.9,2016.0,3.0,1.0,points,index_points,1.0,189.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-04-01,193,193.0,2016.0,4.0,2.0,points,index_points,1.0,193.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-05-01,198.3,198.3,2016.0,5.0,2.0,points,index_points,1.0,198.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-06-01,201.7,201.7,2016.0,6.0,2.0,points,index_points,1.0,201.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-07-01,204.2,204.2,2016.0,7.0,3.0,points,index_points,1.0,204.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-08-01,206.3,206.3,2016.0,8.0,3.0,points,index_points,1.0,206.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-09-01,208,208.0,2016.0,9.0,3.0,points,index_points,1.0,208.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-10-01,209.7,209.7,2016.0,10.0,4.0,points,index_points,1.0,209.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-11-01,211.3,211.3,2016.0,11.0,4.0,points,index_points,1.0,211.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-12-01,213.6,213.6,2016.0,12.0,4.0,points,index_points,1.0,213.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-01-01,215.7,215.7,2017.0,1.0,1.0,points,index_points,1.0,215.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-02-01,218.9,218.9,2017.0,2.0,1.0,points,index_points,1.0,218.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-03-01,222.7,222.7,2017.0,3.0,1.0,points,index_points,1.0,222.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-04-01,226.3,226.3,2017.0,4.0,2.0,points,index_points,1.0,226.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-05-01,230.5,230.5,2017.0,5.0,2.0,points,index_points,1.0,230.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-06-01,234.2,234.2,2017.0,6.0,2.0,points,index_points,1.0,234.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-07-01,237,237.0,2017.0,7.0,3.0,points,index_points,1.0,237.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-08-01,239.3,239.3,2017.0,8.0,3.0,points,index_points,1.0,239.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-09-01,241.2,241.2,2017.0,9.0,3.0,points,index_points,1.0,241.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-10-01,243,243.0,2017.0,10.0,4.0,points,index_points,1.0,243.0,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-11-01,244.9,244.9,2017.0,11.0,4.0,points,index_points,1.0,244.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-12-01,246.4,246.4,2017.0,12.0,4.0,points,index_points,1.0,246.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-01-01,248.4,248.4,2018.0,1.0,1.0,points,index_points,1.0,248.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-02-01,250.3,250.3,2018.0,2.0,1.0,points,index_points,1.0,250.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-03-01,252.4,252.4,2018.0,3.0,1.0,points,index_points,1.0,252.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-04-01,254.5,254.5,2018.0,4.0,2.0,points,index_points,1.0,254.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-05-01,257.3,257.3,2018.0,5.0,2.0,points,index_points,1.0,257.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-06-01,260.5,260.5,2018.0,6.0,2.0,points,index_points,1.0,260.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-07-01,263.4,263.4,2018.0,7.0,3.0,points,index_points,1.0,263.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-08-01,266.2,266.2,2018.0,8.0,3.0,points,index_points,1.0,266.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-09-01,268.4,268.4,2018.0,9.0,3.0,points,index_points,1.0,268.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-10-01,270.4,270.4,2018.0,10.0,4.0,points,index_points,1.0,270.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-11-01,272.6,272.6,2018.0,11.0,4.0,points,index_points,1.0,272.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-12-01,274.6,274.6,2018.0,12.0,4.0,points,index_points,1.0,274.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-01-01,276.6,276.6,2019.0,1.0,1.0,points,index_points,1.0,276.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-02-01,278.6,278.6,2019.0,2.0,1.0,points,index_points,1.0,278.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-03-01,280.8,280.8,2019.0,3.0,1.0,points,index_points,1.0,280.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-04-01,283.5,283.5,2019.0,4.0,2.0,points,index_points,1.0,283.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-05-01,286.6,286.6,2019.0,5.0,2.0,points,index_points,1.0,286.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-06-01,289.7,289.7,2019.0,6.0,2.0,points,index_points,1.0,289.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-07-01,292.6,292.6,2019.0,7.0,3.0,points,index_points,1.0,292.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-08-01,295.5,295.5,2019.0,8.0,3.0,points,index_points,1.0,295.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-09-01,298.6,298.6,2019.0,9.0,3.0,points,index_points,1.0,298.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-10-01,301.8,301.8,2019.0,10.0,4.0,points,index_points,1.0,301.8,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-11-01,304.9,304.9,2019.0,11.0,4.0,points,index_points,1.0,304.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-12-01,307.5,307.5,2019.0,12.0,4.0,points,index_points,1.0,307.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-01-01,310.2,310.2,2020.0,1.0,1.0,points,index_points,1.0,310.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-02-01,312.6,312.6,2020.0,2.0,1.0,points,index_points,1.0,312.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-03-01,315.2,315.2,2020.0,3.0,1.0,points,index_points,1.0,315.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-04-01,318.4,318.4,2020.0,4.0,2.0,points,index_points,1.0,318.4,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-05-01,322.2,322.2,2020.0,5.0,2.0,points,index_points,1.0,322.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-06-01,326.1,326.1,2020.0,6.0,2.0,points,index_points,1.0,326.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-07-01,330.1,330.1,2020.0,7.0,3.0,points,index_points,1.0,330.1,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-08-01,334.6,334.6,2020.0,8.0,3.0,points,index_points,1.0,334.6,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-09-01,339.5,339.5,2020.0,9.0,3.0,points,index_points,1.0,339.5,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-10-01,344.7,344.7,2020.0,10.0,4.0,points,index_points,1.0,344.7,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-11-01,350.3,350.3,2020.0,11.0,4.0,points,index_points,1.0,350.3,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-12-01,355.9,355.9,2020.0,12.0,4.0,points,index_points,1.0,355.9,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-01-01,361.2,361.2,2021.0,1.0,1.0,points,index_points,1.0,361.2,,False
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-02-01,366.8,366.8,2021.0,2.0,1.0,points,index_points,1.0,366.8,,False
